"24","Joon Ho Bong","Action | Drama | Sci-Fi | Thriller","Chris Evans","Jamie Bell","Tilda Swinton","126 mins.","7.0"
"25","James Wan","Horror","Patrick Wilson","Vera Farmiga","Ron Livingston","112 mins.","7.5"
"26","Abdellatif Kechiche","Drama | Romance","Léa Seydoux","Adèle Exarchopoulos","Salim Kechiouche","179 mins.","7.9"
"27","Rawson Marshall Thurber","Action | Adventure | Comedy | Crime","Jason Sudeikis","Jennifer Aniston","Emma Roberts","110 mins.","7.0"
"28","Evan Goldberg","Comedy | Fantasy","Seth Rogen","James Franco","Jonah Hill","107 mins.","6.7"
"29","Alan Taylor","Action | Adventure | Fantasy","Chris Hemsworth","Natalie Portman","Tom Hiddleston","112 mins.","7.1"
"30","Lars von Trier","Drama","Charlotte Gainsbourg","Stellan Skarsgård","Willem Dafoe","123 mins.","6.7"
"31","Michael Dowse","Comedy | Romance","Daniel Radcliffe","Zoe Kazan","Megan Park","98 mins.","6.8"
"32","Giuseppe Tornatore","Crime | Drama | Mystery | Romance","Geoffrey Rush","Jim Sturgess","Sylvia Hoeks","131 mins.","7.8"
"33","John Moore","Action | Crime | Thriller","Bruce Willis","Jai Courtney","Sebastian Koch","98 mins.","5.3"
"34","John Lee Hancock","Biography | Comedy | Drama | History | Music","Emma Thompson","Tom Hanks","Annie Rose Buckley","125 mins.","7.5"
"35","Jonathan Glazer","Drama | Sci-Fi | Thriller","Scarlett Johansson","Jeremy McWilliams","Lynsey Taylor Mackay","108 mins.","6.3"
"36","Dennis Dugan","Comedy","Adam Sandler","Kevin James","Chris Rock","101 mins.","5.4"
"37","Alfonso Cuarón","Sci-Fi | Thriller","Sandra Bullock","George Clooney","Ed Harris","91 mins.","7.9"
"38","James DeMonaco","Horror | Sci-Fi | Thriller","Ethan Hawke","Lena Headey","Max Burkholder","85 mins.","5.6"
"39","Pierre Coffin","Animation | Comedy | Family","Chris Renaud","Steve Carell","Kristen Wiig","98 mins.","7.5"
"40","Ron Howard","Action | Biography | Drama | Sport","Daniel Brühl","Chris Hemsworth","Olivia Wilde","123 mins.","8.2"
"41","Justin Lin","Action | Crime | Thriller","Vin Diesel","Paul Walker","Dwayne Johnson","130 mins.","7.2"
"42","Thor Freudenthal","Adventure | Family | Fantasy","Logan Lerman","Alexandra Daddario","Brandon T. Jackson","106 mins.","5.9"
"43","Denis Villeneuve","Mystery | Thriller","Jake Gyllenhaal","Mélanie Laurent","Sarah Gadon","91 mins.","6.8"
"44","Joseph Kosinski","Action | Adventure | Mystery | Sci-Fi","Tom Cruise","Morgan Freeman","Andrea Riseborough","124 mins.","7.0"
"45","Jean-Marc Vallée","Biography | Drama","Matthew McConaughey","Jennifer Garner","Jared Leto","117 mins.","8.0"
"46","Gore Verbinski","Action | Adventure | Western","Johnny Depp","Armie Hammer","William Fichtner","149 mins.","6.5"
"47","James Ponsoldt","Comedy | Drama | Romance","Miles Teller","Shailene Woodley","Kyle Chandler","95 mins.","7.2"
"48","John Carney","Drama | Music","Keira Knightley","Mark Ruffalo","Adam Levine","104 mins.","7.5"
"49","Lee Daniels","Biography | Drama","Forest Whitaker","Oprah Winfrey","John Cusack","132 mins.","7.1"
"50","Richard LaGravenese","Drama | Fantasy | Romance","Alice Englert","Viola Davis","Emma Thompson","124 mins.","6.2"
"1","Chris Buck","Animation | Adventure | Comedy | Family | Fantasy | Musical","Jennifer Lee","Kristen Bell","Idina Menzel","102 mins.","7.6"
"2","Harald Zwart","Action | Adventure | Fantasy | Mystery | Romance","Lily Collins","Jamie Campbell Bower","Robert Sheehan","130 mins.","6.0"
"3","Sam Raimi","Adventure | Family | Fantasy","James Franco","Michelle Williams","Rachel Weisz","130 mins.","6.4"
"4","Eli Roth","Adventure | Horror","Lorenza Izzo","Ariel Levy","Aaron Burns","100 mins.","5.5"
"5","Lars von Trier","Drama","Charlotte Gainsbourg","Stellan Skarsgård","Stacy Martin","117 mins.","7.0"
"6","J.J. Abrams","Action | Adventure | Sci-Fi","Chris Pine","Zachary Quinto","Zoe Saldana","132 mins.","7.8"
"7","David O. Russell","Crime | Drama","Christian Bale","Amy Adams","Bradley Cooper","138 mins.","7.3"
"8","Louis Leterrier","Crime | Mystery | Thriller","Jesse Eisenberg","Common","Mark Ruffalo","115 mins.","7.3"
"9","Francis Lawrence","Adventure | Sci-Fi | Thriller","Jennifer Lawrence","Josh Hutcherson","Liam Hemsworth","146 mins.","7.6"
"10","Peter Jackson","Adventure | Fantasy","Ian McKellen","Martin Freeman","Richard Armitage","161 mins.","7.9"
"11","Baz Luhrmann","Drama | Romance","Leonardo DiCaprio","Carey Mulligan","Joel Edgerton","143 mins.","7.3"
"12","Ethan Coen","Drama | Music","Joel Coen","Oscar Isaac","Carey Mulligan","104 mins.","7.4"
"13","Richard Curtis","Drama | Fantasy | Romance","Domhnall Gleeson","Rachel McAdams","Bill Nighy","123 mins.","7.8"
"14","Denis Villeneuve","Crime | Drama | Mystery | Thriller","Hugh Jackman","Jake Gyllenhaal","Viola Davis","153 mins.","8.1"
"15","Kirk De Micco","Animation | Adventure | Comedy | Family | Fantasy","Chris Sanders","Nicolas Cage","Ryan Reynolds","98 mins.","7.3"
"16","Shawn Levy","Comedy","Vince Vaughn","Owen Wilson","Rose Byrne","119 mins.","6.3"
"17","Zack Snyder","Action | Adventure | Fantasy | Sci-Fi","Henry Cavill","Amy Adams","Michael Shannon","143 mins.","7.2"
"18","Spike Jonze","Drama | Romance | Sci-Fi","Joaquin Phoenix","Amy Adams","Scarlett Johansson","126 mins.","8.0"
"19","Peter Berg","Action | Biography | Drama | Thriller | War","Mark Wahlberg","Taylor Kitsch","Emile Hirsch","121 mins.","7.6"
"20","Shane Black","Action | Adventure | Sci-Fi","Robert Downey Jr.","Guy Pearce","Gwyneth Paltrow","130 mins.","7.3"
"21","Guillermo del Toro","Action | Adventure | Sci-Fi","Idris Elba","Charlie Hunnam","Rinko Kikuchi","131 mins.","7.0"
"22","Steve McQueen","Biography | Drama | History","Chiwetel Ejiofor","Michael Kenneth Williams","Michael Fassbender","134 mins.","8.1"
"23","Joon Ho Bong","Action | Drama | Sci-Fi | Thriller","Chris Evans","Jamie Bell","Tilda Swinton","126 mins.","7.0"
"24","James Wan","Horror","Patrick Wilson","Vera Farmiga","Ron Livingston","112 mins.","7.5"
"25","Abdellatif Kechiche","Drama | Romance","Léa Seydoux","Adèle Exarchopoulos","Salim Kechiouche","179 mins.","7.9"
"26","Rawson Marshall Thurber","Action | Adventure | Comedy | Crime","Jason Sudeikis","Jennifer Aniston","Emma Roberts","110 mins.","7.0"
"27","Evan Goldberg","Comedy | Fantasy","Seth Rogen","James Franco","Jonah Hill","107 mins.","6.7"
"28","Alan Taylor","Action | Adventure | Fantasy","Chris Hemsworth","Natalie Portman","Tom Hiddleston","112 mins.","7.1"
"29","Lars von Trier","Drama","Charlotte Gainsbourg","Stellan Skarsgård","Willem Dafoe","123 mins.","6.7"
"30","Michael Dowse","Comedy | Romance","Daniel Radcliffe","Zoe Kazan","Megan Park","98 mins.","6.8"
"31","Giuseppe Tornatore","Crime | Drama | Mystery | Romance","Geoffrey Rush","Jim Sturgess","Sylvia Hoeks","131 mins.","7.8"
"32","John Moore","Action | Crime | Thriller","Bruce Willis","Jai Courtney","Sebastian Koch","98 mins.","5.3"
"33","John Lee Hancock","Biography | Comedy | Drama | History | Music","Emma Thompson","Tom Hanks","Annie Rose Buckley","125 mins.","7.5"
"34","Jonathan Glazer","Drama | Sci-Fi | Thriller","Scarlett Johansson","Jeremy McWilliams","Lynsey Taylor Mackay","108 mins.","6.3"
"35","Dennis Dugan","Comedy","Adam Sandler","Kevin James","Chris Rock","101 mins.","5.4"
"36","Alfonso Cuarón","Sci-Fi | Thriller","Sandra Bullock","George Clooney","Ed Harris","91 mins.","7.9"
"37","James DeMonaco","Horror | Sci-Fi | Thriller","Ethan Hawke","Lena Headey","Max Burkholder","85 mins.","5.6"
"38","Pierre Coffin","Animation | Comedy | Family","Chris Renaud","Steve Carell","Kristen Wiig","98 mins.","7.5"
"39","Ron Howard","Action | Biography | Drama | Sport","Daniel Brühl","Chris Hemsworth","Olivia Wilde","123 mins.","8.2"
"40","Justin Lin","Action | Crime | Thriller","Vin Diesel","Paul Walker","Dwayne Johnson","130 mins.","7.2"
"41","Thor Freudenthal","Adventure | Family | Fantasy","Logan Lerman","Alexandra Daddario","Brandon T. Jackson","106 mins.","5.9"
"42","Denis Villeneuve","Mystery | Thriller","Jake Gyllenhaal","Mélanie Laurent","Sarah Gadon","91 mins.","6.8"
"43","Joseph Kosinski","Action | Adventure | Mystery | Sci-Fi","Tom Cruise","Morgan Freeman","Andrea Riseborough","124 mins.","7.0"
"44","Jean-Marc Vallée","Biography | Drama","Matthew McConaughey","Jennifer Garner","Jared Leto","117 mins.","8.0"
"45","Gore Verbinski","Action | Adventure | Western","Johnny Depp","Armie Hammer","William Fichtner","149 mins.","6.5"
"46","James Ponsoldt","Comedy | Drama | Romance","Miles Teller","Shailene Woodley","Kyle Chandler","95 mins.","7.2"
"47","John Carney","Drama | Music","Keira Knightley","Mark Ruffalo","Adam Levine","104 mins.","7.5"
"48","Lee Daniels","Biography | Drama","Forest Whitaker","Oprah Winfrey","John Cusack","132 mins.","7.1"
"49","Richard LaGravenese","Drama | Fantasy | Romance","Alice Englert","Viola Davis","Emma Thompson","124 mins.","6.2"
"50","Marc Forster","Action | Adventure | Horror | Sci-Fi | Thriller","Brad Pitt","Mireille Enos","Daniella Kertesz","116 mins.","7.0"
"1","Harald Zwart","Action | Adventure | Fantasy | Mystery | Romance","Lily Collins","Jamie Campbell Bower","Robert Sheehan","130 mins.","6.0"
"2","Sam Raimi","Adventure | Family | Fantasy","James Franco","Michelle Williams","Rachel Weisz","130 mins.","6.4"
"3","Eli Roth","Adventure | Horror","Lorenza Izzo","Ariel Levy","Aaron Burns","100 mins.","5.5"
"4","Lars von Trier","Drama","Charlotte Gainsbourg","Stellan Skarsgård","Stacy Martin","117 mins.","7.0"
"5","J.J. Abrams","Action | Adventure | Sci-Fi","Chris Pine","Zachary Quinto","Zoe Saldana","132 mins.","7.8"
"6","David O. Russell","Crime | Drama","Christian Bale","Amy Adams","Bradley Cooper","138 mins.","7.3"
"7","Louis Leterrier","Crime | Mystery | Thriller","Jesse Eisenberg","Common","Mark Ruffalo","115 mins.","7.3"
"8","Francis Lawrence","Adventure | Sci-Fi | Thriller","Jennifer Lawrence","Josh Hutcherson","Liam Hemsworth","146 mins.","7.6"
"9","Peter Jackson","Adventure | Fantasy","Ian McKellen","Martin Freeman","Richard Armitage","161 mins.","7.9"
"10","Baz Luhrmann","Drama | Romance","Leonardo DiCaprio","Carey Mulligan","Joel Edgerton","143 mins.","7.3"
"11","Ethan Coen","Drama | Music","Joel Coen","Oscar Isaac","Carey Mulligan","104 mins.","7.4"
"12","Richard Curtis","Drama | Fantasy | Romance","Domhnall Gleeson","Rachel McAdams","Bill Nighy","123 mins.","7.8"
"13","Denis Villeneuve","Crime | Drama | Mystery | Thriller","Hugh Jackman","Jake Gyllenhaal","Viola Davis","153 mins.","8.1"
"14","Kirk De Micco","Animation | Adventure | Comedy | Family | Fantasy","Chris Sanders","Nicolas Cage","Ryan Reynolds","98 mins.","7.3"
"15","Shawn Levy","Comedy","Vince Vaughn","Owen Wilson","Rose Byrne","119 mins.","6.3"
"16","Zack Snyder","Action | Adventure | Fantasy | Sci-Fi","Henry Cavill","Amy Adams","Michael Shannon","143 mins.","7.2"
"17","Spike Jonze","Drama | Romance | Sci-Fi","Joaquin Phoenix","Amy Adams","Scarlett Johansson","126 mins.","8.0"
"18","Peter Berg","Action | Biography | Drama | Thriller | War","Mark Wahlberg","Taylor Kitsch","Emile Hirsch","121 mins.","7.6"
"19","Shane Black","Action | Adventure | Sci-Fi","Robert Downey Jr.","Guy Pearce","Gwyneth Paltrow","130 mins.","7.3"
"20","Guillermo del Toro","Action | Adventure | Sci-Fi","Idris Elba","Charlie Hunnam","Rinko Kikuchi","131 mins.","7.0"
"21","Steve McQueen","Biography | Drama | History","Chiwetel Ejiofor","Michael Kenneth Williams","Michael Fassbender","134 mins.","8.1"
"22","Joon Ho Bong","Action | Drama | Sci-Fi | Thriller","Chris Evans","Jamie Bell","Tilda Swinton","126 mins.","7.0"
"23","James Wan","Horror","Patrick Wilson","Vera Farmiga","Ron Livingston","112 mins.","7.5"
"24","Abdellatif Kechiche","Drama | Romance","Léa Seydoux","Adèle Exarchopoulos","Salim Kechiouche","179 mins.","7.9"
"25","Rawson Marshall Thurber","Action | Adventure | Comedy | Crime","Jason Sudeikis","Jennifer Aniston","Emma Roberts","110 mins.","7.0"
"26","Evan Goldberg","Comedy | Fantasy","Seth Rogen","James Franco","Jonah Hill","107 mins.","6.7"
"27","Alan Taylor","Action | Adventure | Fantasy","Chris Hemsworth","Natalie Portman","Tom Hiddleston","112 mins.","7.1"
"28","Lars von Trier","Drama","Charlotte Gainsbourg","Stellan Skarsgård","Willem Dafoe","123 mins.","6.7"
"29","Michael Dowse","Comedy | Romance","Daniel Radcliffe","Zoe Kazan","Megan Park","98 mins.","6.8"
"30","Giuseppe Tornatore","Crime | Drama | Mystery | Romance","Geoffrey Rush","Jim Sturgess","Sylvia Hoeks","131 mins.","7.8"
"31","John Moore","Action | Crime | Thriller","Bruce Willis","Jai Courtney","Sebastian Koch","98 mins.","5.3"
"32","John Lee Hancock","Biography | Comedy | Drama | History | Music","Emma Thompson","Tom Hanks","Annie Rose Buckley","125 mins.","7.5"
"33","Jonathan Glazer","Drama | Sci-Fi | Thriller","Scarlett Johansson","Jeremy McWilliams","Lynsey Taylor Mackay","108 mins.","6.3"
"34","Dennis Dugan","Comedy","Adam Sandler","Kevin James","Chris Rock","101 mins.","5.4"
"35","Alfonso Cuarón","Sci-Fi | Thriller","Sandra Bullock","George Clooney","Ed Harris","91 mins.","7.9"
"36","James DeMonaco","Horror | Sci-Fi | Thriller","Ethan Hawke","Lena Headey","Max Burkholder","85 mins.","5.6"
"37","Pierre Coffin","Animation | Comedy | Family","Chris Renaud","Steve Carell","Kristen Wiig","98 mins.","7.5"
"38","Ron Howard","Action | Biography | Drama | Sport","Daniel Brühl","Chris Hemsworth","Olivia Wilde","123 mins.","8.2"
"39","Justin Lin","Action | Crime | Thriller","Vin Diesel","Paul Walker","Dwayne Johnson","130 mins.","7.2"
"40","Thor Freudenthal","Adventure | Family | Fantasy","Logan Lerman","Alexandra Daddario","Brandon T. Jackson","106 mins.","5.9"
"41","Denis Villeneuve","Mystery | Thriller","Jake Gyllenhaal","Mélanie Laurent","Sarah Gadon","91 mins.","6.8"
"42","Joseph Kosinski","Action | Adventure | Mystery | Sci-Fi","Tom Cruise","Morgan Freeman","Andrea Riseborough","124 mins.","7.0"
"43","Jean-Marc Vallée","Biography | Drama","Matthew McConaughey","Jennifer Garner","Jared Leto","117 mins.","8.0"
"44","Gore Verbinski","Action | Adventure | Western","Johnny Depp","Armie Hammer","William Fichtner","149 mins.","6.5"
"45","James Ponsoldt","Comedy | Drama | Romance","Miles Teller","Shailene Woodley","Kyle Chandler","95 mins.","7.2"
"46","John Carney","Drama | Music","Keira Knightley","Mark Ruffalo","Adam Levine","104 mins.","7.5"
"47","Lee Daniels","Biography | Drama","Forest Whitaker","Oprah Winfrey","John Cusack","132 mins.","7.1"
"48","Richard LaGravenese","Drama | Fantasy | Romance","Alice Englert","Viola Davis","Emma Thompson","124 mins.","6.2"
"49","Marc Forster","Action | Adventure | Horror | Sci-Fi | Thriller","Brad Pitt","Mireille Enos","Daniella Kertesz","116 mins.","7.0"
"50","Baltasar Kormákur","Action | Comedy | Crime | Drama | Thriller","Denzel Washington","Mark Wahlberg","Paula Patton","109 mins.","6.8"
"1","Sam Raimi","Adventure | Family | Fantasy","James Franco","Michelle Williams","Rachel Weisz","130 mins.","6.4"
"2","Eli Roth","Adventure | Horror","Lorenza Izzo","Ariel Levy","Aaron Burns","100 mins.","5.5"
"3","Lars von Trier","Drama","Charlotte Gainsbourg","Stellan Skarsgård","Stacy Martin","117 mins.","7.0"
"4","J.J. Abrams","Action | Adventure | Sci-Fi","Chris Pine","Zachary Quinto","Zoe Saldana","132 mins.","7.8"
"5","David O. Russell","Crime | Drama","Christian Bale","Amy Adams","Bradley Cooper","138 mins.","7.3"
"6","Louis Leterrier","Crime | Mystery | Thriller","Jesse Eisenberg","Common","Mark Ruffalo","115 mins.","7.3"
"7","Francis Lawrence","Adventure | Sci-Fi | Thriller","Jennifer Lawrence","Josh Hutcherson","Liam Hemsworth","146 mins.","7.6"
"8","Peter Jackson","Adventure | Fantasy","Ian McKellen","Martin Freeman","Richard Armitage","161 mins.","7.9"
"9","Baz Luhrmann","Drama | Romance","Leonardo DiCaprio","Carey Mulligan","Joel Edgerton","143 mins.","7.3"
"10","Ethan Coen","Drama | Music","Joel Coen","Oscar Isaac","Carey Mulligan","104 mins.","7.4"
"11","Richard Curtis","Drama | Fantasy | Romance","Domhnall Gleeson","Rachel McAdams","Bill Nighy","123 mins.","7.8"
"12","Denis Villeneuve","Crime | Drama | Mystery | Thriller","Hugh Jackman","Jake Gyllenhaal","Viola Davis","153 mins.","8.1"
"13","Kirk De Micco","Animation | Adventure | Comedy | Family | Fantasy","Chris Sanders","Nicolas Cage","Ryan Reynolds","98 mins.","7.3"
"14","Shawn Levy","Comedy","Vince Vaughn","Owen Wilson","Rose Byrne","119 mins.","6.3"
"15","Zack Snyder","Action | Adventure | Fantasy | Sci-Fi","Henry Cavill","Amy Adams","Michael Shannon","143 mins.","7.2"
"16","Spike Jonze","Drama | Romance | Sci-Fi","Joaquin Phoenix","Amy Adams","Scarlett Johansson","126 mins.","8.0"
"17","Peter Berg","Action | Biography | Drama | Thriller | War","Mark Wahlberg","Taylor Kitsch","Emile Hirsch","121 mins.","7.6"
"18","Shane Black","Action | Adventure | Sci-Fi","Robert Downey Jr.","Guy Pearce","Gwyneth Paltrow","130 mins.","7.3"
"19","Guillermo del Toro","Action | Adventure | Sci-Fi","Idris Elba","Charlie Hunnam","Rinko Kikuchi","131 mins.","7.0"
"20","Steve McQueen","Biography | Drama | History","Chiwetel Ejiofor","Michael Kenneth Williams","Michael Fassbender","134 mins.","8.1"
"21","Joon Ho Bong","Action | Drama | Sci-Fi | Thriller","Chris Evans","Jamie Bell","Tilda Swinton","126 mins.","7.0"
"22","James Wan","Horror","Patrick Wilson","Vera Farmiga","Ron Livingston","112 mins.","7.5"
"23","Abdellatif Kechiche","Drama | Romance","Léa Seydoux","Adèle Exarchopoulos","Salim Kechiouche","179 mins.","7.9"
"24","Rawson Marshall Thurber","Action | Adventure | Comedy | Crime","Jason Sudeikis","Jennifer Aniston","Emma Roberts","110 mins.","7.0"
"25","Evan Goldberg","Comedy | Fantasy","Seth Rogen","James Franco","Jonah Hill","107 mins.","6.7"
"26","Alan Taylor","Action | Adventure | Fantasy","Chris Hemsworth","Natalie Portman","Tom Hiddleston","112 mins.","7.1"
"27","Lars von Trier","Drama","Charlotte Gainsbourg","Stellan Skarsgård","Willem Dafoe","123 mins.","6.7"
"28","Michael Dowse","Comedy | Romance","Daniel Radcliffe","Zoe Kazan","Megan Park","98 mins.","6.8"
"29","Giuseppe Tornatore","Crime | Drama | Mystery | Romance","Geoffrey Rush","Jim Sturgess","Sylvia Hoeks","131 mins.","7.8"
"30","John Moore","Action | Crime | Thriller","Bruce Willis","Jai Courtney","Sebastian Koch","98 mins.","5.3"
"31","John Lee Hancock","Biography | Comedy | Drama | History | Music","Emma Thompson","Tom Hanks","Annie Rose Buckley","125 mins.","7.5"
"32","Jonathan Glazer","Drama | Sci-Fi | Thriller","Scarlett Johansson","Jeremy McWilliams","Lynsey Taylor Mackay","108 mins.","6.3"
"33","Dennis Dugan","Comedy","Adam Sandler","Kevin James","Chris Rock","101 mins.","5.4"
"34","Alfonso Cuarón","Sci-Fi | Thriller","Sandra Bullock","George Clooney","Ed Harris","91 mins.","7.9"
"35","James DeMonaco","Horror | Sci-Fi | Thriller","Ethan Hawke","Lena Headey","Max Burkholder","85 mins.","5.6"
"36","Pierre Coffin","Animation | Comedy | Family","Chris Renaud","Steve Carell","Kristen Wiig","98 mins.","7.5"
"37","Ron Howard","Action | Biography | Drama | Sport","Daniel Brühl","Chris Hemsworth","Olivia Wilde","123 mins.","8.2"
"38","Justin Lin","Action | Crime | Thriller","Vin Diesel","Paul Walker","Dwayne Johnson","130 mins.","7.2"
"39","Thor Freudenthal","Adventure | Family | Fantasy","Logan Lerman","Alexandra Daddario","Brandon T. Jackson","106 mins.","5.9"
